  124.2730549454 113.3090198910 10.0000000000
  127.3372327179 110.7378694523 10.0000000000
  127.3372327179 110.7378694523 14.0000000000
  124.2730549454 113.3090198910 14.0000000000

  124.2730549454 113.3090198910 10.0000000000
  128.0317601116 114.6770226227 10.0000000000
  128.0317601116 114.6770226227 14.0000000000
  124.2730549454 113.3090198910 14.0000000000

  124.2730549454 113.3090198910 10.0000000000
  124.9675823391 117.2481730614 10.0000000000
  124.9675823391 117.2481730614 14.0000000000
  124.2730549454 113.3090198910 14.0000000000

  124.2730549454 113.3090198910 10.0000000000
  121.2088771729 115.8801703297 10.0000000000
  121.2088771729 115.8801703297 14.0000000000
  124.2730549454 113.3090198910 14.0000000000

  124.2730549454 113.3090198910 10.0000000000
  120.5143497793 111.9410171594 10.0000000000
  120.5143497793 111.9410171594 14.0000000000
  124.2730549454 113.3090198910 14.0000000000

  124.2730549454 113.3090198910 10.0000000000
  123.5785275518 109.3698667207 10.0000000000
  123.5785275518 109.3698667207 14.0000000000
  124.2730549454 113.3090198910 14.0000000000

  124.2730549454 113.3090198910 10.0000000000
  127.3372327179 110.7378694523 10.0000000000
  127.3372327179 110.7378694523 14.0000000000
  124.2730549454 113.3090198910 14.0000000000

